datetime,airport,summary,precipIntensity,precipProbability,precipType,precipAccumulation,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,is_low_vis,is_precip,temp_dew_diff_F
2019-12-28 05:00:00,HIX,Overcast,0.0,0.0,,,31.14,27.4,25.38,0.79,1023.87,3.8,4.94,97.0444392803251,0.9,0,9.898,352.65,0,0,5.760000000000002
2019-12-28 06:00:00,HIX,Overcast,0.0,0.0,,,32.49,26.96,27.59,0.82,1023.42,5.43,5.49,103.050008724869,0.93,0,9.345,353.51,0,0,4.900000000000002
2019-12-28 07:00:00,HIX,Overcast,0.0,0.0,,,33.43,27.95,29.17,0.85,1023.5,5.76,6.3,107.003296975661,0.98,0,8.61,352.46,0,0,4.259999999999998
2019-12-28 08:00:00,HIX,Overcast,0.0,0.0,,,34.62,28.67,30.02,0.83,1023.27,7.05,7.53,93.0204619346588,0.97,0,7.966,352.05,0,0,4.599999999999998
2019-12-28 09:00:00,HIX,Overcast,0.0,0.0,,,35.68,29.68,30.19,0.81,1023.04,7.07,8.66,97.0287003266186,0.92,0,9.11,351.55,0,0,5.489999999999998
2019-12-28 10:00:00,HIX,Overcast,0.0,0.0,,,36.93,31.55,31.09,0.8,1023.38,6.62,8.21,106.070292802369,0.99,1,9.266,351.44,0,0,5.84
2019-12-28 11:00:00,HIX,Overcast,0.0,0.0,,,37.87,31.91,30.63,0.76,1021.81,8.06,8.53,87.0151706787346,0.92,1,9.482,351.56,0,0,7.239999999999998
2019-12-28 12:00:00,HIX,Overcast,0.0,0.0,,,39.26,33.8,32.07,0.75,1020.59,8.11,8.11,89.0604969490109,0.98,1,9.784,351.28,0,0,7.189999999999998
2019-12-28 13:00:00,HIX,Overcast,0.0,0.0,,,39.6,34.13,32.42,0.76,1019.08,7.71,7.73,97.0360698664385,0.99,1,9.605,335.33,0,0,7.18
2019-12-28 14:00:00,HIX,Overcast,0.0,0.0,,,39.59,34.17,32.8,0.77,1018.47,7.63,8.69,93.0534393100098,0.98,1,9.62,334.08,0,0,6.790000000000006
2019-12-28 15:00:00,HIX,Overcast,0.0,0.0,,,39.63,33.59,34.3,0.82,1017.49,8.74,9.82,96.086566764142,0.97,0,9.439,333.54,0,0,5.330000000000005
2019-12-28 16:00:00,HIX,Overcast,0.0,0.0,,,40.87,36.34,35.12,0.8,1016.97,6.89,10.09,105.061563390844,0.98,0,9.366,334.56,0,0,5.75
2019-12-28 17:00:00,HIX,Overcast,0.0,0.0,,,42.18,36.99,36.27,0.8,1016.01,8.01,10.7,106.083837580052,0.98,0,10.0,336.61,0,0,5.909999999999997
2019-12-28 18:00:00,HIX,Overcast,0.0,0.0,,,44.1,39.77,38.25,0.8,1015.09,7.15,10.36,116.02079897771,1.0,0,10.0,337.66,0,0,5.850000000000001
2019-12-28 19:00:00,HIX,Overcast,0.0,0.0,,,44.58,39.71,38.91,0.81,1014.55,9.19,12.85,114.024072287753,0.99,0,9.726,335.18,0,0,5.670000000000002
2019-12-28 20:00:00,HIX,Overcast,0.0,0.0,,,45.04,39.71,39.61,0.81,1013.35,10.03,13.17,111.047586631446,0.98,0,8.165,333.36,0,0,5.43
2019-12-28 21:00:00,HIX,Overcast,0.0,0.0,,,46.06,40.91,41.65,0.85,1012.31,10.07,13.4,125.022163730747,0.97,0,7.689,332.11,0,0,4.410000000000004
2019-12-28 22:00:00,HIX,Possible Light Rain,0.0317,0.55,rain,,45.51,40.84,43.18,0.92,1011.42,9.02,13.31,118.031215521627,0.98,0,7.036,331.12,0,1,2.3299999999999983
2019-12-28 23:00:00,HIX,Rain,0.0407,0.94,rain,,46.96,42.51,43.98,0.9,1010.05,8.4,12.69,114.077656087401,0.99,0,6.486,330.31,0,1,2.980000000000004
2019-12-29 00:00:00,HIX,Rain,0.067,0.94,rain,,47.96,44.61,45.94,0.93,1008.68,6.66,13.11,113.01968857159,1.0,0,6.21,331.61,0,1,2.020000000000003
2019-12-29 01:00:00,HIX,Rain,0.1095,0.97,rain,,49.09,45.18,47.28,0.93,1007.5,10.22,21.01,124.048230849794,1.0,0,5.092,331.71,0,1,1.8100000000000025
2019-12-29 02:00:00,HIX,Rain,0.1292,0.99,rain,,50.6,50.57,49.42,0.96,1006.38,12.11,15.49,132.033081895468,1.0,0,5.597,332.22,0,1,1.1799999999999995
2019-12-29 03:00:00,HIX,Rain,0.0401,0.98,rain,,52.12,52.19,50.34,0.93,1005.08,11.72,15.94,137.062644265925,1.0,0,6.927,332.59,0,1,1.779999999999994
2019-12-29 04:00:00,HIX,Rain,0.0653,1.0,rain,,52.85,52.54,51.5,0.96,1004.08,12.59,17.26,142.046324193334,1.0,0,7.958,332.8,0,1,1.3500000000000014
2019-12-29 05:00:00,HIX,Rain,0.1133,1.0,rain,,53.81,53.59,52.08,0.95,1002.83,11.38,14.99,151.091001869939,1.0,0,6.643,332.99,0,1,1.730000000000004
2019-12-29 06:00:00,HIX,Rain,0.1185,1.0,rain,,55.68,55.47,54.45,0.96,1002.44,8.89,9.11,168.043635772705,1.0,0,9.904,334.14,0,1,1.2299999999999969
2019-12-29 07:00:00,HIX,Possible Light Rain,0.0189,0.58,rain,,55.01,54.95,54.55,0.99,1001.45,6.82,7.96,184.091350357453,1.0,0,10.0,337.12,0,1,0.4600000000000008
2019-12-29 08:00:00,HIX,Overcast,0.0,0.0,,,55.43,55.21,54.42,0.97,1002.11,6.38,10.15,189.007932477185,0.99,0,10.0,339.8,0,0,1.009999999999998
2019-12-29 09:00:00,HIX,Overcast,0.0,0.0,,,55.51,55.42,55.15,0.99,1002.63,7.95,10.73,191.039365326514,0.99,0,9.993,342.19,0,0,0.3599999999999994
2019-12-29 10:00:00,HIX,Overcast,0.0,0.0,,,56.9,56.9,53.73,0.89,1002.88,10.16,20.59,215.046598778653,0.99,1,10.0,343.77,0,0,3.1700000000000017
2019-12-29 11:00:00,HIX,Overcast,0.0,0.0,,,56.85,56.92,53.08,0.87,1002.43,12.1,14.47,214.009854378482,0.98,1,10.0,344.52,0,0,3.770000000000003
2019-12-29 12:00:00,HIX,Overcast,0.0,0.0,,,57.16,56.83,52.79,0.85,1001.96,9.76,12.21,211.08715448574,0.98,1,10.0,345.1,0,0,4.369999999999997
2019-12-29 13:00:00,HIX,Overcast,0.0,0.0,,,56.58,56.22,52.44,0.87,1001.46,11.05,11.09,211.084432221444,1.0,1,10.0,343.29,0,0,4.140000000000001
2019-12-29 14:00:00,HIX,Overcast,0.0,0.0,,,55.9,55.8,51.83,0.87,1001.44,9.23,10.49,208.038276905988,1.0,1,10.0,343.0,0,0,4.07
2019-12-29 15:00:00,HIX,Overcast,0.0,0.0,,,55.1,55.13,50.05,0.83,1001.47,7.57,9.55,195.056380095044,0.99,0,10.0,344.02,0,0,5.050000000000004
2019-12-29 16:00:00,HIX,Overcast,0.0,0.0,,,54.02,53.94,49.3,0.85,1001.51,7.58,9.37,175.053039234973,0.89,0,10.0,347.01,0,0,4.720000000000006
2019-12-29 17:00:00,HIX,Overcast,0.0,0.0,,,53.39,53.47,48.96,0.85,1001.31,7.08,8.2,173.023314840178,0.99,0,10.0,350.55,0,0,4.43
2019-12-29 18:00:00,HIX,Overcast,0.0,0.0,,,52.86,52.93,49.73,0.89,1000.76,7.41,7.46,172.005736173809,0.99,0,9.672,353.97,0,0,3.1300000000000026
2019-12-29 19:00:00,HIX,Overcast,0.0,0.0,,,53.16,53.01,49.65,0.88,1000.14,7.94,11.33,176.06961626814,0.91,0,10.0,354.21,0,0,3.509999999999998
2019-12-29 20:00:00,HIX,Overcast,0.0,0.0,,,51.97,52.0,49.4,0.91,999.55,7.48,22.26,173.078994398944,0.98,0,9.096,355.85,0,0,2.5700000000000003
2019-12-29 21:00:00,HIX,Possible Drizzle,0.0053,0.53,rain,,51.41,51.25,49.05,0.92,998.58,8.6,12.09,172.044414575902,0.89,0,8.375,358.13,0,1,2.359999999999999
2019-12-29 22:00:00,HIX,Rain,0.0581,0.99,rain,,49.9,46.35,46.87,0.9,998.07,8.64,12.13,186.060951408947,1.0,0,7.419,361.31,0,1,3.030000000000001
2019-12-29 23:00:00,HIX,Rain,0.0953,0.99,rain,,48.24,45.11,46.39,0.93,996.87,7.29,10.4,188.060739766981,0.96,0,8.24,365.1,0,1,1.8500000000000016
2019-12-30 00:00:00,HIX,Light Rain,0.0343,0.98,rain,,46.59,43.26,44.54,0.94,995.73,6.5,9.55,201.077707600065,0.88,0,8.805,377.99,0,1,2.0500000000000043
2019-12-30 01:00:00,HIX,Light Rain,0.0192,0.99,rain,,43.53,37.68,40.16,0.88,995.76,11.05,18.49,257.017496828667,0.98,0,9.688,384.39,0,1,3.3700000000000045
2019-12-30 02:00:00,HIX,Possible Light Rain,0.0146,0.54,rain,,40.68,34.32,36.92,0.86,995.74,10.52,11.22,257.05202720928,0.92,0,10.0,390.75,0,1,3.759999999999998
2019-12-30 03:00:00,HIX,Overcast,0.0009,0.1,rain,,37.47,29.62,34.51,0.89,995.79,11.6,19.43,258.090804140789,0.99,0,10.0,396.16,0,1,2.960000000000001
2019-12-30 04:00:00,HIX,Possible Drizzle,0.0045,0.42,rain,,35.62,27.46,32.67,0.89,996.72,11.86,14.35,263.041724327064,0.97,0,8.939,402.32,0,1,2.9499999999999957
2019-12-30 05:00:00,HIX,Overcast,0.0004,0.05,rain,,35.54,27.15,31.26,0.85,996.92,11.57,13.58,250.073649595661,0.88,0,10.0,407.54,0,1,4.279999999999998
2019-12-30 06:00:00,HIX,Overcast,0.0006,0.06,snow,0.0026,34.87,27.87,29.82,0.82,997.51,8.52,12.87,241.008289678084,0.9,0,9.106,398.11,0,1,5.049999999999997
2019-12-30 07:00:00,HIX,Possible Flurries,0.0019,0.33,snow,0.0124,33.56,24.18,29.49,0.86,997.94,13.13,23.07,236.038557867369,0.95,0,7.167,389.99,0,1,4.070000000000004
2019-12-30 08:00:00,HIX,Possible Flurries,0.0013,0.36,snow,0.0086,33.36,24.79,29.55,0.86,998.41,11.13,13.76,237.006317725307,0.85,0,8.33,378.77,0,1,3.8099999999999983
2019-12-30 09:00:00,HIX,Light Snow,0.0065,0.68,snow,0.0453,33.38,22.74,28.71,0.83,998.77,16.13,26.01,236.046578978519,0.84,0,9.061,372.08,0,1,4.670000000000002
2019-12-30 10:00:00,HIX,Overcast,0.0014,0.12,snow,0.0115,32.2,21.56,27.17,0.82,999.38,15.84,25.27,237.063267337484,0.92,1,10.0,375.12,0,1,5.030000000000001
2019-12-30 11:00:00,HIX,Overcast,0.0003,0.04,snow,0.0032,31.41,19.87,25.55,0.79,999.5,17.81,30.18,244.013487202666,0.96,1,10.0,383.09,0,1,5.859999999999999
2019-12-30 12:00:00,HIX,Overcast,0.0,0.0,,,30.26,19.01,23.66,0.77,999.42,15.5,16.86,241.016823582608,0.99,1,10.0,390.98,0,0,6.600000000000001
2019-12-30 13:00:00,HIX,Overcast,0.0,0.0,,,30.67,19.33,23.41,0.75,1000.18,16.97,25.96,242.069960485092,0.99,1,10.0,391.74,0,0,7.260000000000002
2019-12-30 14:00:00,HIX,Overcast,0.0,0.0,,,30.37,19.02,23.85,0.76,1000.39,16.28,25.38,240.012835569784,1.0,1,9.889,389.29,0,0,6.52
2019-12-30 15:00:00,HIX,Overcast,0.0,0.0,,,30.44,18.93,24.7,0.8,1001.19,15.88,29.56,228.096465565985,1.0,0,9.741,386.94,0,0,5.740000000000002
2019-12-30 16:00:00,HIX,Overcast,0.0,0.0,,,29.29,17.96,25.05,0.84,1001.05,14.99,24.77,235.079838111478,1.0,0,9.495,384.76,0,0,4.239999999999998
2019-12-30 17:00:00,HIX,Overcast,0.0,0.0,,,29.3,17.69,24.82,0.83,1000.93,15.78,17.62,232.041595299657,0.98,0,5.615,382.39,0,0,4.48
2019-12-30 18:00:00,HIX,Possible Flurries,0.0027,0.32,snow,0.0259,30.0,17.89,24.79,0.8,1001.11,18.26,18.75,237.01603091691,1.0,0,7.079,385.0,0,1,5.210000000000001
2019-12-30 19:00:00,HIX,Overcast,0.0,0.0,,,29.84,17.28,24.3,0.8,1000.95,20.08,32.89,238.026822675479,1.0,0,6.883,382.94,0,0,5.539999999999999
2019-12-30 20:00:00,HIX,Overcast,0.0,0.0,,,29.42,16.37,24.47,0.81,1000.85,20.3,34.3,237.023200685243,1.0,0,6.673,380.23,0,0,4.950000000000003
2019-12-30 21:00:00,HIX,Overcast,0.0,0.0,,,29.18,16.76,23.99,0.8,1000.84,18.86,32.39,251.081648556289,1.0,0,7.974,377.23,0,0,5.190000000000001
2019-12-30 22:00:00,HIX,Foggy,0.0002,0.03,snow,0.0023,28.16,14.92,23.9,0.84,1000.59,19.78,33.06,242.029670345926,1.0,0,1.905,373.64,1,1,4.260000000000002
2019-12-30 23:00:00,HIX,Overcast,0.0,0.0,,,27.78,14.57,22.22,0.79,1000.19,19.58,33.51,243.058808131214,1.0,0,8.035,369.59,0,0,5.560000000000002
2019-12-31 00:00:00,HIX,Overcast,0.0005,0.02,snow,0.0062,26.65,14.22,21.9,0.81,1000.12,16.63,31.99,247.004918590002,1.0,0,3.914,365.3,1,1,4.75
2019-12-31 01:00:00,HIX,Possible Flurries,0.0006,0.29,snow,0.0064,27.0,13.73,20.96,0.78,1000.67,18.64,32.4,249.086728340618,1.0,0,1.351,361.38,1,1,6.039999999999999
2019-12-31 02:00:00,HIX,Possible Light Snow,0.0028,0.32,snow,0.0338,25.82,12.57,20.74,0.81,1001.16,17.52,30.24,254.092945966811,1.0,0,1.065,357.79,1,1,5.080000000000002
2019-12-31 03:00:00,HIX,Possible Light Snow,0.0065,0.32,snow,0.0838,24.38,11.05,20.16,0.84,1001.82,17.07,31.71,254.076789086455,0.98,0,0.848,354.95,1,1,4.219999999999999
2019-12-31 04:00:00,HIX,Possible Light Snow,0.0046,0.32,snow,0.06,24.25,11.01,19.75,0.84,1002.29,16.11,31.26,258.061111270225,1.0,0,1.991,353.3,1,1,4.5
2019-12-31 05:00:00,HIX,Overcast,0.0,0.0,,,24.09,11.97,19.66,0.82,1002.79,14.13,26.51,266.002574879066,0.98,0,3.534,352.39,1,0,4.43
2019-12-31 06:00:00,HIX,Possible Light Snow,0.0026,0.29,snow,0.0335,24.02,11.79,17.8,0.76,1003.85,14.2,16.16,275.015846193412,1.0,0,9.519,353.11,0,1,6.219999999999999
2019-12-31 07:00:00,HIX,Overcast,0.0,0.0,,,23.93,12.54,17.51,0.76,1004.72,11.96,14.68,267.033303843903,0.97,0,10.0,355.49,0,0,6.419999999999998
2019-12-31 08:00:00,HIX,Overcast,0.0,0.0,,,24.03,11.65,17.45,0.75,1006.18,14.04,13.84,286.06658099875,0.89,0,10.0,358.88,0,0,6.580000000000002
2019-12-31 09:00:00,HIX,Overcast,0.0,0.0,,,24.7,12.54,17.42,0.73,1006.92,14.33,14.1,268.01612729976,0.93,0,10.0,361.83,0,0,7.279999999999998
2019-12-31 10:00:00,HIX,Overcast,0.0,0.0,,,25.2,13.27,17.57,0.72,1007.81,14.04,14.08,267.003951320872,0.97,1,10.0,364.47,0,0,7.629999999999999
2019-12-31 11:00:00,HIX,Overcast,0.0,0.0,,,26.64,15.48,17.61,0.69,1007.85,12.64,12.62,266.024337600202,0.96,1,10.0,366.67,0,0,9.03
2019-12-31 12:00:00,HIX,Overcast,0.0,0.0,,,26.56,15.77,18.26,0.71,1007.75,12.35,12.36,267.034742966455,0.96,1,10.0,371.56,0,0,8.299999999999997
2019-12-31 13:00:00,HIX,Overcast,0.0,0.0,,,26.93,17.3,18.7,0.71,1007.77,10.04,11.22,291.008356995266,0.97,1,10.0,369.47,0,0,8.23
2019-12-31 14:00:00,HIX,Overcast,0.0,0.0,,,26.91,16.08,18.81,0.72,1008.63,12.32,12.28,265.091278816359,0.98,1,10.0,365.34,0,0,8.100000000000001
2019-12-31 15:00:00,HIX,Overcast,0.0,0.0,,,26.7,15.99,17.91,0.69,1008.81,11.72,19.28,258.043512773642,1.0,0,10.0,361.22,0,0,8.79
2019-12-31 16:00:00,HIX,Overcast,0.0,0.0,,,26.85,15.86,18.34,0.7,1009.4,13.23,13.2,263.009450371549,1.0,0,10.0,358.5,0,0,8.510000000000002
2019-12-31 17:00:00,HIX,Overcast,0.0,0.0,,,27.78,17.0,19.71,0.72,1009.33,12.14,12.68,257.055626169238,1.0,0,10.0,356.23,0,0,8.07
2019-12-31 18:00:00,HIX,Overcast,0.0,0.0,,,27.7,17.48,19.54,0.71,1009.86,11.4,13.11,260.005072471206,0.95,0,10.0,355.52,0,0,8.16
2019-12-31 19:00:00,HIX,Overcast,0.0,0.0,,,29.03,18.65,20.19,0.69,1010.03,12.24,13.2,226.065707130162,0.93,0,10.0,355.84,0,0,8.84
2019-12-31 20:00:00,HIX,Mostly Cloudy,0.0,0.0,,,29.09,19.16,20.32,0.69,1010.79,12.27,13.07,279.065446448402,0.7,0,10.0,358.18,0,0,8.77
2019-12-31 21:00:00,HIX,Partly Cloudy,0.0,0.0,,,27.47,19.06,20.17,0.73,1010.51,8.58,11.74,265.041445000388,0.49,0,10.0,360.42,0,0,7.299999999999997
2019-12-31 22:00:00,HIX,Partly Cloudy,0.0,0.0,,,27.05,18.42,19.83,0.74,1010.56,8.23,11.02,270.015577288894,0.39,0,10.0,362.23,0,0,7.220000000000002
2019-12-31 23:00:00,HIX,Clear,0.0,0.0,,,26.44,17.67,19.0,0.73,1010.1,8.6,10.22,241.06719021075,0.26,0,10.0,363.68,0,0,7.440000000000001
